vehicle_id,uid,goods_code,label,x_cm,y_cm,z_cm,length_cm,width_cm,height_cm,weight_kg,support
soft-V1-1,G2-001,G2,standard,0,160,0,35,50,25,8,floor
soft-V1-1,G2-002,G2,standard,35,160,0,35,50,25,8,floor
soft-V1-1,G3-001,G3,fragile,0,160,25,70,50,40,15,G2-001|G2-002
soft-V1-1,G2-003,G2,standard,70,160,0,35,50,25,8,floor
soft-V1-1,G2-004,G2,standard,105,160,0,35,50,25,8,floor
soft-V1-1,G3-002,G3,fragile,70,160,25,70,50,40,15,G2-003|G2-004
soft-V1-1,G2-005,G2,standard,140,160,0,35,50,25,8,floor
soft-V1-1,G2-006,G2,standard,175,160,0,35,50,25,8,floor
soft-V1-1,G3-003,G3,fragile,140,160,25,70,50,40,15,G2-005|G2-006
soft-V1-1,G2-007,G2,standard,210,160,0,35,50,25,8,floor
soft-V1-1,G2-008,G2,standard,245,160,0,35,50,25,8,floor
soft-V1-1,G3-004,G3,fragile,210,160,25,70,50,40,15,G2-007|G2-008
soft-V1-1,G4-001,G4,directed,0,0,0,80,60,50,25,floor
soft-V1-1,G4-002,G4,directed,80,0,0,80,60,50,25,floor
soft-V1-1,G4-003,G4,directed,160,0,0,80,60,50,25,floor
soft-V1-1,G4-004,G4,directed,240,0,0,80,60,50,25,floor
soft-V1-1,G4-005,G4,directed,320,0,0,80,60,50,25,floor
soft-V1-1,G4-006,G4,directed,0,60,0,80,60,50,25,floor
soft-V1-1,G4-007,G4,directed,80,60,0,80,60,50,25,floor
soft-V1-1,G4-008,G4,directed,160,60,0,80,60,50,25,floor
soft-V1-1,G4-009,G4,directed,240,60,0,80,60,50,25,floor
soft-V1-1,G4-010,G4,directed,320,60,0,80,60,50,25,floor
soft-V1-1,G4-011,G4,directed,320,120,0,80,60,50,25,floor
soft-V1-1,G4-012,G4,directed,0,0,50,80,60,50,25,G4-001
soft-V1-1,G4-013,G4,directed,80,0,50,80,60,50,25,G4-002
soft-V1-1,G4-014,G4,directed,160,0,50,80,60,50,25,G4-003
soft-V1-1,G4-015,G4,directed,240,0,50,80,60,50,25,G4-004
soft-V1-1,G4-016,G4,directed,320,0,50,80,60,50,25,G4-005
soft-V1-1,G4-017,G4,directed,0,60,50,80,60,50,25,G4-006
soft-V1-1,G4-018,G4,directed,80,60,50,80,60,50,25,G4-007
soft-V1-1,G4-019,G4,directed,160,60,50,80,60,50,25,G4-008
soft-V1-1,G4-020,G4,directed,240,60,50,80,60,50,25,G4-009
soft-V1-1,G4-021,G4,directed,320,60,50,80,60,50,25,G4-010
soft-V1-1,G4-022,G4,directed,320,120,50,80,60,50,25,G4-011
soft-V1-1,G4-023,G4,directed,0,0,100,80,60,50,25,G4-012
soft-V1-1,G4-024,G4,directed,80,0,100,80,60,50,25,G4-013
soft-V1-1,G4-025,G4,directed,160,0,100,80,60,50,25,G4-014
soft-V1-1,G4-026,G4,directed,240,0,100,80,60,50,25,G4-015
soft-V1-1,G4-027,G4,directed,320,0,100,80,60,50,25,G4-016
soft-V1-1,G4-028,G4,directed,0,60,100,80,60,50,25,G4-017
soft-V1-1,G4-029,G4,directed,80,60,100,80,60,50,25,G4-018
soft-V1-1,G4-030,G4,directed,160,60,100,80,60,50,25,G4-019
soft-V1-1,G4-031,G4,directed,240,60,100,80,60,50,25,G4-020
soft-V1-1,G4-032,G4,directed,320,60,100,80,60,50,25,G4-021
soft-V1-1,G4-033,G4,directed,320,120,100,80,60,50,25,G4-022
soft-V1-1,G4-034,G4,directed,0,0,150,80,60,50,25,G4-023
soft-V1-1,G4-035,G4,directed,80,0,150,80,60,50,25,G4-024
soft-V1-1,G4-036,G4,directed,160,0,150,80,60,50,25,G4-025
soft-V1-1,G4-037,G4,directed,240,0,150,80,60,50,25,G4-026
soft-V1-1,G4-038,G4,directed,320,0,150,80,60,50,25,G4-027
soft-V1-1,G4-039,G4,directed,0,60,150,80,60,50,25,G4-028
soft-V1-1,G4-040,G4,directed,80,60,150,80,60,50,25,G4-029
soft-V1-1,G5-001,G5,directed,0,120,0,40,40,60,18,floor
soft-V1-1,G5-002,G5,directed,40,120,0,40,40,60,18,floor
soft-V1-1,G5-003,G5,directed,80,120,0,40,40,60,18,floor
soft-V1-1,G5-004,G5,directed,120,120,0,40,40,60,18,floor
soft-V1-1,G5-005,G5,directed,160,120,0,40,40,60,18,floor
soft-V1-1,G5-006,G5,directed,200,120,0,40,40,60,18,floor
soft-V1-1,G5-007,G5,directed,240,120,0,40,40,60,18,floor
soft-V1-1,G5-008,G5,directed,280,120,0,40,40,60,18,floor
soft-V1-1,G5-009,G5,directed,280,160,0,40,40,60,18,floor
soft-V1-1,G5-010,G5,directed,0,120,60,40,40,60,18,G5-001
soft-V1-1,G5-011,G5,directed,40,120,60,40,40,60,18,G5-002
soft-V1-1,G5-012,G5,directed,80,120,60,40,40,60,18,G5-003
soft-V1-1,G5-013,G5,directed,120,120,60,40,40,60,18,G5-004
soft-V1-1,G5-014,G5,directed,160,120,60,40,40,60,18,G5-005
soft-V1-1,G5-015,G5,directed,200,120,60,40,40,60,18,G5-006
soft-V1-1,G5-016,G5,directed,240,120,60,40,40,60,18,G5-007
soft-V1-1,G5-017,G5,directed,280,120,60,40,40,60,18,G5-008
soft-V1-1,G5-018,G5,directed,280,160,60,40,40,60,18,G5-009
soft-V1-1,G5-019,G5,directed,0,120,120,40,40,60,18,G5-010
soft-V1-1,G5-020,G5,directed,40,120,120,40,40,60,18,G5-011
soft-V1-1,G5-021,G5,directed,80,120,120,40,40,60,18,G5-012
soft-V1-1,G5-022,G5,directed,120,120,120,40,40,60,18,G5-013
soft-V1-1,G5-023,G5,directed,160,120,120,40,40,60,18,G5-014
soft-V1-1,G5-024,G5,directed,200,120,120,40,40,60,18,G5-015
